OrderLineID,OrderID,ProductID,Quantity,UnitPrice,Discount,LineTotal
20322,6334,151,11,324.84,0.05,3394.57
20323,6334,282,12,76.71,0,920.56
20324,6334,56,4,734.86,0,2939.44
20325,6334,296,4,22.29,0.15,75.77
20326,6335,188,11,232.11,0.1,2297.87
20327,6335,44,14,661.04,0,9254.63
20328,6335,20,14,582.51,0,8155.11
20329,6335,244,19,403.84,0.1,6905.63
20330,6336,82,20,250.95,0,5019.06
20331,6336,309,6,851.97,0,5111.81
20332,6336,318,11,300.1,0.05,3136.04
20333,6336,143,12,488.32,0,5859.81
20334,6337,225,19,716.58,0.15,11572.81
20335,6337,40,3,498.75,0,1496.25
20336,6337,182,3,856.14,0.2,2054.74
20337,6338,47,18,210.3,0,3785.45
20338,6339,3,2,212.18,0,424.37
20339,6339,201,1,962.96,0,962.96
20340,6339,157,2,454.46,0,908.93
20341,6340,169,7,73.93,0,517.53
20342,6340,322,12,395.24,0.2,3794.3
20343,6340,25,4,163.19,0.15,554.86
20344,6341,15,3,425.13,0,1275.4
20345,6341,227,15,98,0,1470.03
20346,6341,71,3,1151.09,0.2,2762.63
20347,6342,93,12,674.94,0,8099.33
20348,6342,11,3,343.55,0,1030.65
20349,6342,112,2,586.18,0,1172.37
20350,6343,325,15,551.34,0,8270.1
20351,6344,207,6,312.75,0,1876.47
20352,6344,98,6,805.05,0,4830.29
20353,6345,210,13,675.92,0,8786.9
20354,6345,368,14,111.51,0,1561.12
20355,6345,220,3,272.14,0,816.42
20356,6346,143,16,512.5,0,8199.97
20357,6346,347,1,65.28,0.15,55.49
20358,6347,144,4,321.32,0.1,1156.74
20359,6347,232,7,722.59,0,5058.16
20360,6347,101,16,405.5,0,6488.05
20361,6347,319,10,288.98,0.05,2745.35
20362,6347,112,15,643.77,0,9656.53
20363,6348,188,12,233.47,0,2801.66
20364,6348,158,18,234.79,0,4226.24
20365,6348,382,8,370.48,0,2963.82
20366,6349,330,5,451.62,0,2258.11
20367,6349,95,7,422.9,0.05,2812.28
20368,6349,195,13,695.37,0,9039.79
20369,6349,22,13,602.59,0,7833.73
20370,6349,104,18,394.82,0,7106.72
20371,6349,211,1,131.14,0,131.14
20372,6350,355,11,412.08,0,4532.9
20373,6350,16,16,721.74,0,11547.91
20374,6350,309,15,767.35,0,11510.3
20375,6350,391,15,789.34,0,11840.1
20376,6350,182,5,801.51,0.2,3206.03
20377,6350,36,1,835.48,0,835.48
20378,6351,141,8,555.59,0.05,4222.46
20379,6351,285,5,888.89,0,4444.44
20380,6351,107,8,599.68,0.2,3837.92
20381,6352,159,13,543.61,0,7066.89
20382,6352,272,10,692.02,0.15,5882.2
20383,6352,319,7,287.27,0,2010.89
20384,6352,366,6,998.48,0,5990.86
20385,6352,133,2,662.07,0,1324.13
20386,6353,207,8,329.39,0,2635.1
20387,6354,332,17,124.84,0,2122.2
20388,6355,158,9,233.33,0,2099.93
20389,6355,389,15,221.88,0,3328.2
20390,6356,347,6,67.81,0,406.88
20391,6356,398,15,281.86,0,4227.91
20392,6356,359,16,44.17,0,706.66
20393,6357,127,12,224.75,0,2696.99
20394,6357,205,16,619.14,0,9906.26
20395,6358,296,2,19.38,0.1,34.88
20396,6359,257,7,141.43,0,990.04
20397,6359,49,11,697.19,0,7669.13
20398,6359,96,4,221.31,0,885.22
20399,6360,395,3,1051.61,0,3154.83
20400,6360,284,9,73.07,0,657.66
20401,6360,136,10,315.94,0.2,2527.56
20402,6361,354,19,218.54,0.15,3529.49
20403,6361,95,15,417.78,0.2,5013.36
20404,6361,259,18,34.53,0.2,497.21
20405,6362,270,16,95.29,0,1524.61
20406,6362,185,19,374,0,7106.05
20407,6363,314,14,324.76,0,4546.64
20408,6363,135,16,687.13,0,10994.01
20409,6363,64,16,39.58,0,633.33
20410,6363,386,3,640.57,0.15,1633.46
20411,6364,380,20,264.31,0,5286.26
20412,6364,324,19,777.89,0,14779.9
20413,6365,4,4,74.46,0,297.82
20414,6365,98,13,806.64,0,10486.37
20415,6365,279,3,65.43,0,196.3
20416,6365,190,9,628.56,0,5657.01
20417,6365,138,5,951.16,0,4755.79
20418,6365,323,19,96.22,0,1828.27
20419,6366,72,7,491.75,0,3442.25
20420,6366,389,9,236.9,0,2132.06
20421,6366,90,5,872.63,0,4363.15
20422,6367,83,18,431.15,0.05,7372.62
20423,6367,49,3,682.44,0,2047.31
20424,6367,7,8,140.44,0,1123.52
20425,6367,78,13,669.97,0.2,6967.65
20426,6367,190,19,558.9,0,10619.07
20427,6368,172,16,1079.24,0.1,15541.12
20428,6368,311,20,202.25,0,4044.91
20429,6369,340,13,75.11,0.15,829.94
20430,6369,97,4,690.79,0,2763.15
20431,6369,233,20,198.67,0,3973.35
20432,6369,325,5,512.6,0.1,2306.7
20433,6369,386,5,670.49,0,3352.45
20434,6370,138,2,856.24,0.1,1541.23
20435,6370,276,14,719.1,0.1,9060.64
20436,6370,246,18,394.43,0,7099.7
20437,6371,328,15,416.55,0,6248.27
20438,6372,274,16,930.32,0,14885.16
20439,6372,394,6,522.32,0,3133.91
20440,6372,114,13,807.77,0.05,9975.92
20441,6372,187,7,820.83,0,5745.78
20442,6372,166,7,994.25,0.1,6263.79
20443,6373,56,16,731.57,0,11705.1
20444,6374,309,18,809.75,0,14575.47
20445,6374,367,12,666.19,0,7994.24
20446,6374,334,2,688.42,0,1376.85
20447,6374,71,14,1153.67,0,16151.35
20448,6374,39,9,347.48,0,3127.28
20449,6375,191,12,1000.08,0,12000.99
20450,6375,144,18,291.1,0,5239.77
20451,6375,170,14,998.66,0,13981.21
20452,6376,80,1,262.13,0,262.13
20453,6376,202,5,782.15,0.15,3324.14
20454,6376,368,1,124.52,0.1,112.07
20455,6377,151,1,277.22,0,277.22
20456,6377,282,20,68.13,0,1362.6
20457,6378,365,9,807.9,0,7271.13
20458,6379,4,16,70.23,0.15,955.11
20459,6379,369,13,303.21,0,3941.76
20460,6379,238,15,39.48,0.15,503.37
20461,6379,193,20,481.52,0,9630.46
20462,6379,271,20,729.61,0,14592.18
20463,6380,131,2,366.45,0.2,586.31
20464,6380,31,13,560.7,0.1,6560.14
20465,6380,262,20,129.77,0,2595.32
20466,6380,312,4,584.19,0.2,1869.4
20467,6381,364,17,88.76,0,1508.94
20468,6381,118,12,87.73,0,1052.79
20469,6382,397,15,429.44,0.15,5475.41
20470,6383,349,3,896.69,0,2690.07
20471,6383,107,6,582.61,0,3495.68
20472,6383,165,1,202.73,0,202.73
20473,6383,79,12,213.87,0,2566.42
20474,6383,192,20,419.35,0.2,6709.65
20475,6383,260,18,680.6,0,12250.77
20476,6383,106,20,797.71,0.05,15156.51
20477,6384,141,7,543.65,0,3805.55
20478,6384,216,1,357.14,0.05,339.28
20479,6384,63,3,379.38,0,1138.15
20480,6384,93,3,770.06,0.1,2079.15
20481,6385,386,18,725.27,0,13054.82
20482,6385,115,11,505.84,0,5564.21
20483,6385,134,12,655.75,0,7869
20484,6386,276,14,721.28,0,10097.96
20485,6386,324,10,738.68,0,7386.8
20486,6386,13,2,632.58,0,1265.15
20487,6386,298,16,691.18,0,11058.85
20488,6386,270,13,85.71,0,1114.18
20489,6386,292,6,328.02,0,1968.15
20490,6387,370,7,938.84,0.1,5914.67
20491,6387,189,20,198.41,0,3968.1
20492,6387,306,13,500.12,0,6501.56
20493,6388,196,1,207,0.15,175.95
20494,6388,283,4,899.95,0,3599.81
20495,6388,33,9,143.43,0,1290.91
20496,6388,145,17,56.02,0,952.26
20497,6388,124,18,735.02,0,13230.28
20498,6389,130,5,807.52,0.05,3835.7
20499,6389,104,1,382.44,0.2,305.95
20500,6389,329,2,731.55,0.1,1316.8
20501,6389,200,15,128.39,0,1925.78
20502,6390,396,8,65.38,0,523.05
20503,6391,323,3,92.63,0,277.9
20504,6391,284,18,72.53,0,1305.55
20505,6391,146,10,189.12,0,1891.17
20506,6391,393,20,861.86,0,17237.28
20507,6391,85,9,885.99,0,7973.95
20508,6392,138,5,909.7,0.1,4093.64
20509,6392,216,12,401.97,0.2,3858.96
20510,6392,100,12,899.25,0,10790.96
20511,6392,26,18,64.17,0.05,1097.37
20512,6392,168,17,966.37,0,16428.24
20513,6392,62,1,808.33,0,808.33
20514,6392,384,19,378.77,0,7196.58
20515,6393,80,14,251.04,0,3514.58
20516,6393,72,2,522.64,0,1045.29
20517,6394,136,17,323.15,0,5493.48
20518,6394,212,15,99.92,0,1498.74
20519,6394,125,11,237.66,0,2614.21
20520,6394,310,18,102.27,0,1840.88
20521,6394,35,2,735.61,0.05,1397.66
20522,6395,10,6,630.86,0,3785.14
20523,6396,356,19,247.28,0.1,4228.43
20524,6396,223,3,459.92,0,1379.75
20525,6396,48,19,1099.21,0,20884.98
20526,6397,222,20,226.34,0.05,4300.39
20527,6398,35,12,676.62,0.15,6901.5
20528,6398,339,17,237.58,0,4038.85
20529,6398,219,19,471.53,0.1,8063.1
20530,6398,390,17,667.31,0,11344.2
20531,6398,60,14,380.93,0,5332.98
20532,6399,292,14,348.92,0,4884.94
20533,6399,343,10,371.01,0,3710.06
20534,6399,179,7,869.2,0,6084.41
20535,6399,93,19,740.68,0,14072.87
20536,6400,215,6,479.57,0.1,2589.67
20537,6400,198,7,276.76,0,1937.32
20538,6400,84,16,793.49,0,12695.81
20539,6400,87,6,292.43,0,1754.58
20540,6400,200,10,128.33,0.15,1090.81
20541,6400,153,15,666.79,0,10001.89
20542,6401,210,14,717.08,0,10039.11
20543,6401,320,16,864.69,0.15,11759.83
20544,6401,393,10,989.53,0.05,9400.57
20545,6402,196,19,213.8,0.05,3859.15
20546,6402,141,15,567.04,0,8505.56
20547,6403,74,18,667.13,0.05,11407.98
20548,6403,60,1,363.32,0,363.32
20549,6403,48,14,1006.6,0,14092.4
20550,6404,283,7,867.2,0,6070.42
20551,6404,236,11,276.13,0,3037.43
20552,6404,182,6,762.8,0,4576.83
20553,6404,230,3,763.42,0,2290.27
20554,6404,328,18,368.79,0,6638.23
20555,6405,73,6,71.9,0,431.4
20556,6405,252,10,569.64,0,5696.42
20557,6405,397,14,374.92,0,5248.81
20558,6405,81,17,774.3,0,13163.16
20559,6406,231,8,351.56,0,2812.45
20560,6406,258,9,687.59,0.2,4950.65
20561,6407,115,9,451.81,0,4066.28
20562,6407,122,11,55.01,0,605.1
20563,6407,393,9,903.91,0.15,6914.94
20564,6408,69,4,279.13,0,1116.52
20565,6408,130,4,885.95,0,3543.8
20566,6408,364,5,81.1,0,405.48
20567,6408,56,13,654.48,0,8508.21
20568,6408,241,2,86.28,0,172.57
20569,6409,293,6,650.17,0,3901.03
20570,6410,302,4,297.23,0.2,951.13
20571,6410,268,10,565.6,0,5656
20572,6410,168,10,942.91,0,9429.07
20573,6410,338,16,341.48,0,5463.67
20574,6410,85,8,739.32,0,5914.56
20575,6410,73,19,81.27,0,1544.14
20576,6411,109,13,376.95,0,4900.3
20577,6411,254,14,303.32,0,4246.43
20578,6412,219,11,426.41,0.15,3986.91
20579,6413,43,11,676.44,0.05,7068.75
20580,6413,350,17,728.33,0,12381.66
20581,6413,11,2,347.04,0,694.08
20582,6413,53,3,85.24,0,255.73
20583,6414,249,16,402.14,0,6434.22
20584,6414,75,16,130.2,0.05,1979.1
20585,6414,239,10,851.75,0,8517.48
20586,6415,258,18,635.24,0.1,10290.82
20587,6416,164,13,428.97,0.1,5018.92
20588,6416,61,11,449.29,0.05,4695.06
20589,6416,22,18,592.27,0,10660.9
20590,6416,314,5,334.06,0,1670.32
20591,6417,188,9,267.11,0,2403.99
20592,6417,357,19,316.52,0,6013.81
20593,6417,114,8,828.71,0,6629.69
20594,6417,174,19,48.42,0,919.94
20595,6418,58,2,220.98,0,441.95
20596,6418,157,6,521.28,0.1,2814.9
20597,6418,203,1,850.08,0,850.08
20598,6418,235,13,1106.4,0.15,12225.77
20599,6419,351,16,479.58,0.05,7289.68
20600,6419,236,5,259.48,0,1297.42
20601,6420,277,5,713.22,0.2,2852.88
20602,6420,333,16,23.22,0,371.46
20603,6421,169,8,68,0,544.04
20604,6421,394,7,529.4,0,3705.8
20605,6421,351,12,455.66,0,5467.98
20606,6421,392,1,646.16,0,646.16
20607,6422,171,18,212.7,0,3828.63
20608,6422,26,16,60.22,0,963.58
20609,6422,303,15,431,0.2,5172.06
20610,6422,117,18,243.68,0,4386.25
20611,6422,346,15,1140.56,0.05,16253.03
20612,6422,358,19,633.53,0,12037.13
20613,6422,361,8,147.6,0,1180.83
20614,6423,84,5,808.42,0,4042.08
20615,6423,158,9,217.97,0,1961.71
20616,6423,5,18,468.1,0,8425.78
20617,6424,392,9,605.32,0.15,4630.73
20618,6424,71,15,1178.84,0,17682.62
20619,6424,86,10,257.7,0,2576.95
20620,6425,184,7,210.92,0,1476.42
20621,6425,41,17,996.84,0,16946.36
20622,6425,91,20,661.14,0,13222.9
20623,6426,248,15,565.63,0,8484.39
20624,6426,236,2,281.43,0,562.85
20625,6427,297,16,897.27,0.05,13638.55
20626,6427,358,15,541.15,0,8117.22
20627,6427,247,4,1116.61,0.1,4019.79
20628,6427,147,20,828.99,0,16579.71
20629,6427,351,20,504.41,0,10088.16
20630,6428,71,8,1279.08,0.05,9721.02
20631,6428,307,13,899.25,0,11690.27
20632,6428,19,13,194.33,0.05,2400.02
20633,6429,3,10,202.99,0,2029.91
20634,6429,211,20,130.83,0,2616.63
20635,6430,57,3,511.76,0,1535.28
20636,6431,245,15,483.04,0.2,5796.44
20637,6431,176,17,334.97,0.15,4840.29
20638,6431,272,5,702.32,0.15,2984.87
20639,6431,354,8,221.97,0,1775.77
20640,6431,221,9,753.82,0,6784.35
20641,6432,17,15,451.93,0,6778.97
20642,6432,56,11,657.3,0,7230.33
20643,6432,387,17,798.52,0,13574.83
20644,6433,8,1,910.63,0.1,819.57
20645,6434,280,2,271.07,0,542.13
20646,6434,173,12,635.73,0,7628.72
20647,6434,144,1,312.71,0.2,250.17
20648,6434,172,3,1058.48,0,3175.45
20649,6435,196,17,211.51,0,3595.68
20650,6435,48,6,1118.85,0.1,6041.79
20651,6435,193,1,525.72,0,525.72
20652,6435,240,9,288.21,0,2593.93
20653,6436,341,15,791.41,0,11871.16
20654,6436,42,14,221.79,0,3105.03
20655,6436,396,12,60.55,0.2,581.24
20656,6436,65,13,1289.03,0,16757.4
20657,6436,152,20,56,0,1120.04
20658,6436,159,12,560.4,0,6724.83
20659,6437,74,20,725.15,0,14503.08
20660,6437,323,15,90.73,0,1360.95
20661,6437,82,10,244.72,0,2447.2
20662,6437,163,6,486.85,0,2921.08
20663,6438,266,15,185.1,0,2776.47
20664,6438,377,12,339.12,0.1,3662.47
20665,6438,227,1,108.53,0,108.53
20666,6439,48,14,1116.78,0,15634.96
20667,6440,356,3,239.16,0,717.47
20668,6440,384,13,413.62,0,5377.08
20669,6440,262,19,130.23,0,2474.42
20670,6441,90,12,902.14,0,10825.74
20671,6441,155,16,342.43,0,5478.88
20672,6441,184,15,214.03,0.15,2728.89
20673,6441,85,15,761.77,0,11426.51
20674,6441,113,7,529.94,0,3709.58
20675,6442,131,1,339.56,0,339.56
20676,6442,109,9,399.75,0.05,3417.88
20677,6443,309,15,714.39,0.1,9644.29
20678,6443,175,6,257.72,0,1546.32
20679,6443,384,3,388.08,0.1,1047.81
20680,6443,299,18,184.08,0,3313.36
20681,6444,318,18,293.42,0,5281.57
20682,6444,265,13,136.21,0.1,1593.69
20683,6444,83,6,413.47,0,2480.83
20684,6445,280,6,256.97,0,1541.81
20685,6445,112,5,580.85,0,2904.24
20686,6445,259,11,36.16,0.05,377.84
20687,6446,176,14,336.42,0.15,4003.4
20688,6446,188,16,261.07,0,4177.2
20689,6446,117,6,222.55,0,1335.29
20690,6447,322,16,392.78,0,6284.43
20691,6447,60,19,415.8,0,7900.26
20692,6447,394,2,491.22,0.2,785.95
20693,6447,150,8,757.66,0.15,5152.08
20694,6447,49,15,733.84,0.1,9906.83
20695,6447,27,9,17.79,0,160.09
20696,6447,264,17,532.32,0,9049.37
20697,6448,51,12,423.69,0,5084.3
20698,6448,38,12,814.25,0,9770.98
20699,6448,255,10,109.41,0,1094.15
20700,6449,251,9,418.22,0,3764.01
20701,6449,316,8,546.66,0,4373.26
20702,6450,39,9,391.23,0,3521.08
20703,6451,232,10,701.53,0,7015.3
20704,6451,348,2,884.5,0,1769.01
20705,6452,186,2,1051.65,0,2103.3
20706,6452,298,5,702.19,0.2,2808.77
20707,6452,282,17,75.45,0.05,1218.6
20708,6452,296,5,20.65,0,103.27
20709,6453,48,16,981.86,0,15709.82
20710,6453,146,8,201.52,0,1612.19
20711,6453,207,13,348.58,0.05,4304.9
20712,6454,22,5,705.06,0,3525.31
20713,6454,348,18,834.92,0,15028.55
20714,6454,322,11,402.79,0,4430.69
20715,6454,279,17,66.92,0.15,966.97
20716,6455,342,11,301.41,0.2,2652.44
20717,6455,329,18,676.53,0,12177.56
20718,6456,369,19,303.9,0.05,5485.4
20719,6457,276,15,730.97,0.2,8771.58
20720,6457,31,8,553.05,0.2,3539.51
20721,6457,54,10,180.82,0,1808.18
20722,6457,164,3,377.91,0,1133.73
20723,6458,98,19,876.27,0,16649.11
20724,6459,35,6,729.75,0,4378.47
20725,6459,69,9,318.28,0.15,2434.81
20726,6460,136,1,298.38,0,298.38
20727,6460,123,15,652.39,0,9785.88
20728,6460,141,10,521.55,0.15,4433.15
20729,6460,260,2,722.75,0.1,1300.94
20730,6460,274,12,951.85,0.05,10851.08
20731,6461,96,18,245.33,0,4415.98
20732,6461,366,10,1017.07,0,10170.65
20733,6462,352,6,285.59,0,1713.53
20734,6462,290,2,521.38,0.15,886.35
20735,6463,297,4,874.81,0,3499.24
20736,6463,142,19,539.66,0,10253.59
20737,6463,42,17,234.87,0,3992.87
20738,6464,399,12,637.71,0,7652.56
20739,6464,327,7,240,0.05,1596.02
20740,6464,275,16,164.54,0,2632.63
20741,6464,7,7,125.94,0,881.57
20742,6465,164,19,408.12,0,7754.26
20743,6466,108,14,576.83,0.1,7268.08
20744,6466,277,6,741.18,0,4447.05
20745,6466,73,7,79.58,0,557.05
20746,6467,385,4,23.69,0,94.77
20747,6467,190,19,555.9,0,10562.09
20748,6467,16,7,667.24,0,4670.65
20749,6468,117,14,258.76,0,3622.61
20750,6468,261,13,436.36,0.2,4538.16
20751,6468,236,10,274.84,0.05,2610.94
20752,6468,206,20,217.08,0,4341.52
20753,6469,355,14,473.48,0.2,5302.95
20754,6469,282,3,71.19,0.2,170.85
20755,6470,117,4,224.52,0,898.06
20756,6471,157,10,488.63,0.1,4397.65
20757,6471,220,3,276.35,0,829.04
20758,6471,153,3,609.36,0.2,1462.46
20759,6471,44,10,663.63,0,6636.34
20760,6471,97,7,691.88,0,4843.15
20761,6472,290,14,492.88,0,6900.39
20762,6472,335,14,477.03,0.1,6010.62
20763,6473,389,4,233.43,0,933.74
20764,6473,321,12,645.3,0.1,6969.27
20765,6473,153,8,646.2,0,5169.57
20766,6473,175,3,264.76,0,794.28
20767,6474,384,10,430.48,0,4304.77
20768,6474,299,7,185.72,0,1300.03
20769,6474,261,4,408.3,0,1633.2
20770,6474,39,8,341.13,0.1,2456.11
20771,6474,80,9,226.12,0,2035.12
20772,6474,150,4,778.33,0,3113.34
20773,6474,258,20,663.69,0,13273.81
20774,6474,360,17,220.1,0,3741.65
20775,6475,365,14,850.81,0,11911.34
20776,6475,182,6,897.84,0.2,4309.64
20777,6476,168,3,874.44,0,2623.32
20778,6476,142,7,600.89,0,4206.2
20779,6476,206,6,201.03,0,1206.21
20780,6477,41,5,963.37,0,4816.87
20781,6477,35,16,735.09,0,11761.38
20782,6477,306,9,523.05,0,4707.42
20783,6478,154,8,67.75,0,541.98
20784,6478,132,15,438.62,0,6579.32
20785,6479,292,7,344.3,0.05,2289.63
20786,6479,113,20,526.52,0,10530.46
20787,6479,380,6,262.7,0,1576.18
20788,6479,201,9,1132.12,0.05,9679.67
20789,6479,42,8,233.81,0.15,1589.89
20790,6479,222,2,261.46,0,522.93
20791,6479,57,17,514.94,0.2,7003.19
20792,6480,204,6,144.26,0,865.57
20793,6480,290,12,516.86,0,6202.36
20794,6480,337,3,819.81,0,2459.43
20795,6480,42,9,229.98,0.05,1966.3
20796,6480,289,8,402.75,0,3222.01
20797,6481,102,2,661.61,0,1323.22
20798,6482,147,16,798.4,0,12774.44
20799,6482,167,19,67.13,0,1275.5
20800,6482,126,9,840.78,0,7566.99
20801,6483,120,15,678.12,0,10171.86
20802,6483,313,16,208.73,0,3339.72
20803,6484,312,13,624.91,0,8123.8
20804,6484,349,9,808.56,0,7277.06
20805,6484,181,16,450.29,0.15,6123.96
20806,6484,24,5,244.72,0,1223.62
20807,6484,322,7,441.93,0.1,2784.15
20808,6484,393,7,845.21,0,5916.44
20809,6484,116,17,427.93,0,7274.82
20810,6484,210,7,710.92,0,4976.44
20811,6485,54,3,210.35,0,631.04
20812,6485,269,15,143.05,0,2145.82
20813,6485,181,20,524.5,0,10490.02
20814,6486,185,9,367.96,0.2,2649.29
20815,6486,326,15,43.33,0,649.92
20816,6486,194,17,23.64,0.05,381.74
20817,6486,253,16,625.6,0,10009.54
20818,6487,162,2,317.96,0.15,540.54
20819,6487,73,6,83.08,0,498.5
20820,6487,202,6,800.6,0,4803.61
20821,6488,47,13,210.8,0,2740.39
20822,6489,59,12,525.68,0,6308.17
20823,6489,94,13,188.1,0,2445.25
20824,6489,328,9,377.2,0,3394.81
20825,6490,353,12,343.32,0,4119.87
20826,6490,383,16,87.67,0,1402.76
20827,6491,5,13,442.24,0,5749.09
20828,6491,110,6,191.17,0,1147.03
20829,6491,173,12,559.72,0.1,6044.98
20830,6491,128,14,603.16,0,8444.21
20831,6491,309,13,719.95,0,9359.36
20832,6491,387,9,806.24,0,7256.14
20833,6491,38,2,737.17,0,1474.35
20834,6491,272,5,669.62,0,3348.08
20835,6492,140,18,607.57,0,10936.3
20836,6492,201,1,1057.33,0,1057.33
20837,6492,298,17,714.37,0,12144.21
20838,6492,277,10,693.13,0,6931.32
20839,6492,288,4,635.73,0,2542.91
20840,6493,107,12,574,0,6888.04
20841,6493,72,3,546.83,0,1640.48
20842,6494,80,9,252.65,0,2273.86
20843,6494,288,2,662.84,0,1325.69
20844,6494,49,12,675.71,0,8108.52
20845,6495,302,17,273.51,0,4649.73
20846,6495,361,12,130.12,0,1561.4
20847,6495,351,8,524.19,0,4193.54
20848,6496,344,5,64.12,0.05,304.59
20849,6496,376,5,506.32,0.15,2151.85
20850,6497,364,18,86.72,0,1561.04
20851,6498,349,15,873.75,0,13106.26
20852,6499,334,14,713.96,0.15,8496.07
20853,6499,43,11,636.88,0.15,5954.78
20854,6499,95,2,394.91,0,789.82
20855,6499,283,7,814.73,0,5703.1
20856,6499,72,14,550.42,0,7705.84
20857,6500,217,9,150.13,0,1351.14
20858,6500,116,2,436.14,0,872.29
20859,6500,148,17,234.8,0,3991.54
20860,6501,13,15,623.11,0,9346.58
20861,6501,248,19,576.85,0,10960.15
20862,6502,372,1,898.96,0,898.96
20863,6502,187,11,822.55,0.1,8143.23
20864,6502,293,10,655.29,0,6552.86
20865,6502,303,18,465.1,0,8371.84
20866,6502,371,1,123.72,0,123.72
20867,6503,9,13,885.39,0,11510.13
20868,6503,280,4,268.26,0,1073.03
20869,6503,323,19,80.86,0,1536.41
20870,6503,49,14,673.64,0,9430.97
20871,6504,242,8,108.69,0,869.5
20872,6504,259,11,38.27,0,420.95
20873,6505,390,5,631.55,0,3157.74
20874,6505,72,19,501.59,0,9530.22
20875,6505,43,12,567.11,0,6805.34
20876,6505,374,20,127.24,0.05,2417.58
20877,6505,9,5,848.8,0,4244.01
20878,6505,137,10,52.27,0,522.71
20879,6505,343,20,360.47,0.05,6848.91
20880,6505,364,19,88.67,0.1,1516.33
20881,6506,125,15,226.48,0,3397.26
20882,6507,91,10,712.51,0,7125.11
20883,6508,87,20,256.39,0,5127.8
20884,6508,295,19,99.97,0.05,1804.47
20885,6509,84,13,855.51,0,11121.69
20886,6510,93,16,674.25,0,10787.98
20887,6510,382,18,366.98,0.15,5614.82
20888,6510,400,18,765.23,0,13774.08
20889,6511,99,11,821.76,0,9039.33
20890,6511,88,15,277.26,0.2,3327.17
20891,6511,206,8,190.21,0,1521.65
20892,6512,34,11,676.83,0,7445.11
20893,6512,334,6,695.74,0,4174.45
20894,6512,243,9,429.54,0,3865.84
20895,6512,396,20,60.32,0,1206.35
20896,6513,215,15,461.11,0,6916.65
20897,6513,239,1,839.28,0,839.28
20898,6513,27,10,18.53,0.2,148.24
20899,6513,294,11,474.14,0,5215.59
20900,6514,228,11,700.6,0,7706.59
20901,6515,350,8,729.36,0,5834.87
20902,6516,196,5,233.71,0,1168.55
20903,6516,379,7,1064.21,0,7449.5
20904,6516,96,20,224.46,0.1,4040.19
20905,6517,212,3,121.78,0,365.33
20906,6517,63,1,397.48,0,397.48
20907,6518,295,1,98.14,0.1,88.32
20908,6518,173,16,590.65,0,9450.42
20909,6519,25,6,172.25,0,1033.52
20910,6519,71,4,1220.28,0,4881.14
20911,6519,351,11,475.18,0,5227
20912,6520,60,16,368.04,0,5888.62
20913,6521,54,9,198.42,0.15,1517.9
20914,6521,222,12,258.29,0,3099.52
20915,6521,95,18,352.68,0,6348.24
20916,6521,57,20,520.6,0,10411.99
20917,6522,399,12,679.28,0.2,6521.08
20918,6523,56,3,649.9,0,1949.71
20919,6523,138,16,928.7,0.1,13373.35
20920,6523,301,10,287.48,0,2874.82
20921,6523,180,14,446.36,0,6249.07
20922,6523,51,6,481.07,0,2886.4
20923,6523,231,16,385.56,0,6169
20924,6523,41,16,882.55,0,14120.77
20925,6524,163,13,559.79,0,7277.33
20926,6524,400,3,812.32,0.2,1949.58
20927,6524,232,13,714.72,0.15,7897.64
20928,6524,211,7,135.01,0,945.04
20929,6525,205,11,618.42,0,6802.64
20930,6525,73,18,75.43,0.15,1154.14
20931,6525,63,16,335.68,0,5370.88
20932,6525,180,4,452.31,0,1809.26
20933,6525,50,17,105.51,0,1793.69
20934,6526,256,2,87.43,0,174.85
20935,6526,340,7,71.74,0,502.15
20936,6526,390,3,681.05,0.2,1634.52
20937,6526,305,18,305.89,0,5506.01
20938,6527,395,17,1024.23,0,17411.92
20939,6527,72,19,493.62,0.05,8909.86
20940,6527,177,19,376.15,0.15,6074.83
20941,6527,364,5,78.2,0,391
20942,6527,180,10,498.9,0,4989.03
20943,6528,252,17,594.9,0,10113.37
20944,6528,49,9,718.05,0.1,5816.19
20945,6528,302,3,310.3,0,930.9
20946,6528,370,13,1086.3,0,14121.92
20947,6528,29,10,1180.72,0,11807.23
20948,6529,280,19,248.03,0,4712.64
20949,6529,214,18,237.13,0,4268.33
20950,6529,371,4,131.43,0.15,446.86
20951,6530,140,14,555.64,0,7778.89
20952,6530,138,13,867.83,0.2,9025.42
20953,6530,321,20,696.54,0,13930.82
20954,6530,15,14,425.53,0.15,5063.85
20955,6531,30,3,699.32,0,2097.95
20956,6531,110,4,178.73,0,714.91
20957,6531,357,3,342.56,0,1027.68
20958,6531,111,18,201.52,0,3627.28
20959,6531,152,14,52.19,0.15,621.08
20960,6532,153,15,597.47,0,8962.12
20961,6532,82,19,280.05,0,5320.94
20962,6532,86,1,224.36,0,224.36
20963,6533,57,6,513.69,0,3082.12
20964,6533,172,6,1191.37,0,7148.2
20965,6533,355,1,449.22,0.1,404.3
20966,6534,28,15,139.07,0,2086.05
20967,6535,228,7,599.34,0.05,3985.63
20968,6535,275,14,146.47,0.2,1640.45
20969,6535,222,18,238.42,0,4291.48
20970,6535,8,10,987.48,0,9874.77
20971,6535,121,8,301.66,0.2,1930.6
20972,6535,339,7,265.76,0,1860.31
20973,6536,358,6,637.57,0,3825.42
20974,6536,124,11,752.58,0,8278.4
